Instance,Status,Unit_Costs,N_Atoms,N_Acts,N_Effects,N_Var_Base,N_Var_Acyc,N_Const_Base,N_Const_Acyc,N_Cuts_LM,N_Cuts_Sec,N_RCB_Calls,N_CCB_Calls,N_CL_It,N_Nodes,Initial_LB,Root_LB,Final_LB,Initial_UB,Final_UB,Parsing_Time,Prep_Time,Heur_Time,Build_Time,RCB_Time,CCB_Time,CL_Time,CPX_Time,Time
agricola-opt18-strips-p01,0,False,60,523,1010,1631,1057,1882,6829,0,0,,,,0,,,142.0,142,142,0.1309,0.0986,0.0023,0.0059,0.0,0.0,,0.1255,0.3669
agricola-opt18-strips-p02,0,False,63,612,1177,1890,1144,2116,8095,0,0,,,,0,,,142.0,142,142,0.1903,0.2585,0.003,0.0064,0.0,0.0,,0.1367,0.6013
agricola-opt18-strips-p03,0,False,66,723,1373,2200,1260,2434,9320,0,0,,,,717,,,204.0,262,204,0.2886,0.3833,0.0035,0.0078,0.0,0.0,,2.3485,3.0427
agricola-opt18-strips-p04,0,False,67,592,1146,1847,1246,2096,8349,0,0,,,,0,,,146.0,146,146,0.1673,0.1613,0.003,0.0074,0.0,0.0,,0.1506,0.4942
agricola-opt18-strips-p05,0,False,69,728,1401,2241,1338,2466,9687,0,0,,,,3778,,,208.0,266,208,0.2568,0.2705,0.0049,0.0089,0.0,0.0,,23.1903,23.7359
agricola-opt18-strips-p06,0,False,72,796,1523,2434,1413,2648,10650,0,0,,,,19,,,206.0,206,206,0.3492,0.567,0.0045,0.0079,0.0,0.0,,1.3006,2.2426
agricola-opt18-strips-p07,0,False,74,697,1347,2166,1483,2443,10277,0,0,,,,811,,,212.0,270,212,0.255,0.2045,0.0043,0.0114,0.0,0.0,,3.6471,4.1279
agricola-opt18-strips-p08,0,False,78,799,1567,2491,1568,2737,11493,0,0,,,,0,,,150.0,150,150,0.2957,0.3514,0.0046,0.0104,0.0,0.0,,0.2572,0.9305
agricola-opt18-strips-p09,0,False,80,895,1747,2770,1708,3009,12989,0,0,,,,0,,,150.0,150,150,0.4543,0.6381,0.0055,0.0098,0.0,0.0,,0.2163,1.3413
agricola-opt18-strips-p10,0,False,77,754,1483,2367,1739,2652,12781,0,0,,,,0,,,154.0,154,154,0.4282,0.235,0.0065,0.0136,0.0,0.0,,0.3174,1.0076
agricola-opt18-strips-p11,0,False,80,911,1773,2817,1872,3047,15188,0,0,,,,1507,,,216.0,274,216,0.3395,0.3925,0.0086,0.0109,0.0,0.0,,11.2046,11.9684
agricola-opt18-strips-p12,0,False,84,1002,1962,3100,2066,3339,17100,0,0,,,,23,,,214.0,214,214,0.4794,0.8465,0.0086,0.0146,0.0,0.0,,3.0199,4.3879
agricola-opt18-strips-p13,0,False,81,852,1670,2660,2018,2959,15628,0,0,,,,1066,,,220.0,278,220,0.2531,0.2557,0.0076,0.0121,0.0,0.0,,9.9037,10.4399
agricola-opt18-strips-p14,0,False,84,978,1945,3064,2087,3334,16322,0,0,,,,0,,,158.0,158,158,0.3683,0.4693,0.0072,0.0114,0.0,0.0,,0.2605,1.1305
agricola-opt18-strips-p15,0,False,87,1081,2133,3358,2218,3596,18190,0,0,,,,0,,,158.0,158,158,0.5364,0.9223,0.0092,0.0118,0.0,0.0,,0.3156,1.8157
agricola-opt18-strips-p16,0,False,83,909,1796,2851,2218,3173,17767,0,0,,,,21,,,222.0,222,222,0.2667,0.2933,0.0073,0.0112,0.0,0.0,,3.3136,3.9006
agricola-opt18-strips-p17,0,False,86,1065,2118,3332,2241,3592,18305,0,0,,,,0,,,162.0,162,162,0.3989,0.5064,0.0123,0.012,0.0,0.0,,0.2858,1.2304
agricola-opt18-strips-p18,0,False,89,1197,2377,3726,2542,4001,21583,0,0,,,,25,,,222.0,222,222,0.6925,1.0623,0.0101,0.0176,0.0,0.0,,3.0983,4.9032
agricola-opt18-strips-p19,0,False,86,992,1982,3128,2509,3489,20314,0,0,,,,29,,,226.0,226,226,0.3725,0.3425,0.0105,0.016,0.0,0.0,,3.5419,4.2933
agricola-opt18-strips-p20,0,False,89,1152,2310,3619,2617,3907,22089,0,0,,,,0,,,166.0,166,166,0.4747,0.6192,0.008,0.0161,0.0,0.0,,0.4616,1.5971
agricola-sat18-strips-p01,0,False,84,1459,2877,4458,2000,4561,19878,0,0,,,,0,,,382.0,382,382,1.7401,8.7644,0.0082,0.0131,0.0,0.0,,0.3329,10.9089
agricola-sat18-strips-p02,0,False,91,1731,3406,5270,2265,5200,24229,0,0,,,,0,,,386.0,386,386,1.5191,6.8878,0.0127,0.0188,0.0,0.0,,0.3999,8.8979
agricola-sat18-strips-p03,0,False,98,1852,3672,5670,2704,5635,29602,0,0,,,,0,,,390.0,390,390,1.9138,12.8652,0.0191,0.0221,0.0,0.0,,0.7476,15.6385
agricola-sat18-strips-p04,0,False,101,2084,4116,6354,2848,6251,31056,0,0,,,,6548,,,576.0,754,576,1.9848,8.8313,0.0212,0.0188,0.0,0.0,,440.9378,451.868
agricola-sat18-strips-p05,0,False,104,2292,4556,7010,3356,6854,38870,0,0,,,,2650,,,580.0,758,580,2.2495,14.5689,0.0312,0.0256,0.0,0.0,,420.9206,437.8792
agricola-sat18-strips-p06,0,False,107,2463,4953,7586,3586,7376,41793,0,0,,,,0,,,402.0,402,402,6.6361,10.0654,0.027,0.025,0.0,0.0,,0.7572,17.6011
agricola-sat18-strips-p07,0,False,110,2654,5330,8162,3995,7899,48565,0,0,,,,31,,,586.0,586,586,2.5844,16.4484,0.0406,0.0296,0.0,0.0,,84.4814,103.6764
agricola-sat18-strips-p08,0,False,114,2853,5747,8786,4410,8482,55137,0,0,,,,41,,,590.0,590,590,2.8209,17.5258,0.0389,0.0323,0.0,0.0,,44.4313,64.9499
agricola-sat18-strips-p09,0,False,116,3332,6726,10252,4759,9668,62367,0,0,,,,31,,,594.0,594,594,2.9928,13.1645,0.0618,0.0353,0.0,0.0,,106.42,122.79
agricola-sat18-strips-p10,2,False,120,3271,6635,10108,5381,9740,73640,0,0,,,,31,,,418.0,598,598,3.2304,15.0001,0.049,0.0416,0.0,0.0,,881.5847,900.0246
agricola-sat18-strips-p11,0,False,55,636,1222,1963,1166,2201,8240,0,0,,,,3417,,,283.0,503,283,0.7799,0.2175,0.005,0.0091,0.0,0.0,,6.6578,7.6728
agricola-sat18-strips-p12,0,False,60,725,1402,2243,1346,2466,9648,0,0,,,,3220,,,287.0,507,287,0.2461,0.2615,0.0066,0.0073,0.0,0.0,,18.6182,19.148
agricola-sat18-strips-p13,0,False,68,802,1582,2513,1525,2758,11161,0,0,,,,0,,,276.0,330,276,0.2932,0.3243,0.0087,0.0083,0.0,0.0,,1.2458,1.8912
agricola-sat18-strips-p14,0,False,73,996,1974,3110,1968,3361,15358,0,0,,,,0,,,279.0,335,279,0.472,0.6789,0.015,0.0131,0.0,0.0,,1.7751,2.9731
agricola-sat18-strips-p15,0,False,75,1090,2167,3405,2248,3660,18652,0,0,,,,726,,,288.0,402,288,0.6797,0.8172,0.0154,0.0141,0.0,0.0,,9.8314,11.3783
agricola-sat18-strips-p16,0,False,78,1221,2421,3798,2508,4063,21362,0,0,,,,2877,,,297.0,526,297,0.5855,0.9235,0.0195,0.0146,0.0,0.0,,59.342,60.9071
agricola-sat18-strips-p17,0,False,82,1396,2800,4363,2921,4672,25579,0,0,,,,2380,,,415.0,591,415,0.8648,1.626,0.025,0.0162,0.0,0.0,,22.1592,24.7246
agricola-sat18-strips-p18,0,False,86,1501,3023,4699,3503,5025,35653,0,0,,,,1539,,,420.0,595,420,1.5207,2.0896,0.0332,0.0226,0.0,0.0,,42.859,46.5622
agricola-sat18-strips-p19,0,False,88,1604,3226,5013,3631,5369,34934,0,0,,,,1965,,,428.0,689,428,1.0319,2.0862,0.0311,0.0221,0.0,0.0,,26.5853,29.7952
agricola-sat18-strips-p20,0,False,91,1746,3512,5449,4033,5819,40302,0,0,,,,5445,,,433.0,783,433,1.1411,2.3272,0.0385,0.0229,0.0,0.0,,134.6492,138.2201
airport-p01-airport1-p1,0,True,0,3,27,62,38,91,40,0,0,,,,0,,,8.0,8,8,0.007,0.0001,0.0,0.0024,0.0,0.0,,0.0018,0.0113
airport-p02-airport1-p1,0,True,0,4,31,68,46,101,50,0,0,,,,0,,,9.0,9,9,0.0345,0.0001,0.0,0.0174,0.0,0.0,,0.0063,0.0583
airport-p03-airport1-p2,0,True,0,7,57,126,91,194,98,0,0,,,,0,,,17.0,17,17,0.009,0.0002,0.0,0.0047,0.0,0.0,,0.0023,0.0163
airport-p04-airport2-p1,0,True,0,7,65,150,101,226,108,0,0,,,,0,,,20.0,20,20,0.0079,0.0003,0.0,0.0024,0.0,0.0,,0.0021,0.0127
airport-p05-airport2-p1,0,True,1,10,71,160,179,303,206,0,0,,,,0,,,21.0,21,21,0.0087,0.0004,0.0001,0.002,0.0,0.0,,0.0024,0.0136
airport-p06-airport2-p2,0,True,1,17,136,305,281,527,313,0,0,,,,0,,,41.0,41,41,0.0069,0.0008,0.0002,0.0019,0.0,0.0,,0.0025,0.0124
airport-p07-airport2-p2,0,True,1,17,135,302,300,527,336,0,0,,,,0,,,41.0,41,41,0.0101,0.0008,0.0002,0.0033,0.0,0.0,,0.0031,0.0175
airport-p08-airport2-p3,0,True,2,27,206,444,494,814,613,0,0,,,,0,,,62.0,62,62,0.0214,0.0015,0.0004,0.0042,0.0,0.0,,0.0081,0.0356
airport-p09-airport2-p4,0,True,2,33,234,504,557,915,685,0,0,,,,0,,,71.0,71,71,0.0533,0.0021,0.0005,0.0102,0.0,0.0,,0.008,0.0742
airport-p10-airport3-p1,0,True,0,5,59,136,94,208,100,0,0,,,,0,,,18.0,18,18,0.0324,0.0003,0.0,0.0024,0.0,0.0,,0.0021,0.0373
airport-p11-airport3-p1,0,True,1,10,73,164,183,313,209,0,0,,,,0,,,21.0,21,21,0.4454,0.0004,0.0001,0.0579,0.0,0.0,,0.0398,0.5437
airport-p12-airport3-p2,0,True,1,15,132,297,292,521,329,0,0,,,,0,,,39.0,39,39,0.564,0.0009,0.0002,0.0069,0.0,0.0,,0.0031,0.5751
airport-p13-airport3-p2,0,True,1,13,123,276,264,481,292,0,0,,,,0,,,37.0,37,37,0.028,0.0008,0.0002,0.0023,0.0,0.0,,0.0025,0.0339
airport-p14-airport3-p3,0,True,2,25,205,443,489,818,608,0,0,,,,0,,,60.0,60,60,0.0076,0.0018,0.0004,0.0029,0.0,0.0,,0.0031,0.0158
airport-p15-airport3-p3,0,True,2,23,197,425,475,783,589,0,0,,,,0,,,58.0,58,58,0.0123,0.0017,0.0004,0.0064,0.0,0.0,,0.031,0.0519
airport-p16-airport3-p4,0,True,3,33,270,571,686,1080,882,0,0,,,,0,,,79.0,79,79,0.0211,0.0028,0.0008,0.0044,0.0,0.0,,0.0037,0.0328
airport-p17-airport3-p5,0,True,5,41,309,648,735,1195,962,0,0,,,,0,,,88.0,88,88,0.017,0.0037,0.0008,0.0036,0.0,0.0,,0.0037,0.0289
airport-p18-airport3-p6,0,True,6,49,376,780,926,1459,1238,0,0,,,,0,,,107.0,107,107,0.1572,0.0051,0.0012,0.0039,0.0,0.0,,0.0045,0.1721
airport-p19-airport3-p6,0,True,4,39,315,669,722,1189,907,0,0,,,,0,,,90.0,90,90,0.0126,0.0036,0.0009,0.0037,0.0,0.0,,0.0038,0.0247
airport-p20-airport3-p7,0,True,6,54,400,833,1006,1566,1347,0,0,,,,0,,,115.0,115,115,0.0293,0.0061,0.0014,0.0047,0.0,0.0,,0.0054,0.047
airport-p21-airport4halfMUC-p2,0,True,5,49,348,783,798,1391,919,0,0,,,,0,,,101.0,101,101,0.0228,0.0124,0.0015,0.0042,0.0,0.0,,0.0037,0.0448
airport-p22-airport4halfMUC-p3,0,True,5,53,495,1087,1118,1900,1278,0,0,,,,0,,,148.0,148,148,0.0342,0.0218,0.0026,0.0054,0.0,0.0,,0.0044,0.0687
airport-p23-airport4halfMUC-p4,0,True,16,73,597,1284,1161,2045,1352,0,0,,,,0,,,168.0,168,168,0.1376,0.0372,0.0026,0.0233,0.0,0.0,,0.007,0.208
airport-p24-airport4halfMUC-p4,0,True,8,75,556,1202,1404,2226,1804,0,0,,,,0,,,162.0,162,162,0.0608,0.0407,0.0036,0.0066,0.0,0.0,,0.0049,0.117
airport-p25-airport4halfMUC-p5,0,True,9,83,716,1525,1822,2798,2346,0,0,,,,0,,,212.0,212,212,0.0792,0.0572,0.0062,0.0089,0.0,0.0,,0.006,0.1578
airport-p26-airport4halfMUC-p6,0,True,19,91,771,1631,1668,2749,2081,0,0,,,,0,,,220.0,220,220,0.0988,0.0831,0.006,0.0076,0.0,0.0,,0.0054,0.2013
airport-p27-airport4halfMUC-p6,0,True,11,125,848,1799,2327,3440,3086,0,0,,,,0,,,246.0,246,246,0.1197,0.0877,0.0081,0.021,0.0,0.0,,0.0101,0.247
airport-p28-airport4halfMUC-p7,0,True,12,131,1003,2111,2683,4000,3551,0,0,,,,0,,,294.0,294,294,0.1526,0.1102,0.0129,0.0126,0.0,0.0,,0.0075,0.2964
airport-p29-airport4halfMUC-p8,0,True,23,145,1082,2260,2610,4044,3416,0,0,,,,0,,,308.0,308,308,0.4488,0.152,0.0158,0.0133,0.0,0.0,,0.0076,0.6381
airport-p30-airport4halfMUC-p8,0,True,14,155,1065,2230,2952,4313,4049,0,0,,,,0,,,310.0,310,310,0.4313,0.1495,0.0137,0.0129,0.0,0.0,,0.009,0.6171
airport-p31-airport4halfMUC-p9,0,True,14,161,1215,2537,3320,4869,4463,0,0,,,,0,,,358.0,358,358,0.2851,0.1812,0.0195,0.0175,0.0,0.0,,0.0098,0.5138
airport-p32-airport4halfMUC-p10,0,True,27,193,1375,2840,3571,5253,4843,0,0,,,,0,,,390.0,390,390,0.2722,0.2474,0.0253,0.021,0.0,0.0,,0.0104,0.5771
airport-p33-airport4halfMUC-p10,0,True,16,179,1337,2780,3760,5366,5142,0,0,,,,0,,,393.0,393,393,0.289,0.227,0.0237,0.0208,0.0,0.0,,0.0112,0.5724
airport-p34-airport4halfMUC-p11,0,True,28,213,1498,3086,3935,5759,5363,0,0,,,,0,,,427.0,427,427,0.3279,0.307,0.0308,0.0248,0.0,0.0,,0.0111,0.7024
airport-p35-airport4halfMUC-p12,0,True,43,258,1589,3248,4133,6017,5624,0,0,,,,0,,,433.0,433,433,0.3786,0.3845,0.036,0.0232,0.0,0.0,,0.0118,0.8351
airport-p36-airport5MUC-p2,0,True,328,635,967,2243,2273,3286,4309,0,0,,,,74,,,109.0,109,109,0.3279,0.0356,0.0068,0.0232,0.0,0.0,,0.1624,0.5562
airport-p37-airport5MUC-p3,0,True,566,1030,1400,3294,3895,5136,7926,0,0,,,,308,,,141.0,141,141,0.0915,0.0895,0.0156,0.0238,0.0,0.0,,0.3928,0.6135
airport-p38-airport5MUC-p3,0,True,521,980,1477,3373,3923,5165,7611,0,0,,,,637,,,154.0,154,154,0.0695,0.0805,0.0192,0.0172,0.0,0.0,,0.5366,0.7234
airport-p39-airport5MUC-p4,0,True,746,1362,1878,4391,5428,6879,11111,0,0,,,,771,,,208.0,208,208,0.1036,0.1551,0.0399,0.0238,0.0,0.0,,0.9349,1.2578
airport-p40-airport5MUC-p4,0,True,714,1325,1994,4506,5611,7035,11076,0,0,,,,0,,,190.0,190,190,0.0942,0.1412,0.0368,0.0271,0.0,0.0,,0.5104,0.8102
airport-p41-airport5MUC-p4,0,True,680,1292,1952,4387,5093,6588,9762,0,0,,,,0,,,178.0,178,178,0.0941,0.1263,0.0281,0.034,0.0,0.0,,0.5732,0.8562
airport-p42-airport5MUC-p5,0,True,894,1657,2512,5643,7333,8927,14675,0,0,,,,3651,,,257.0,257,257,0.1398,0.2184,0.0702,0.0408,0.0,0.0,,3.3362,3.806
airport-p43-airport5MUC-p5,0,True,873,1639,2480,5528,6924,8499,13561,0,0,,,,118,,,223.0,223,223,0.1854,0.2011,0.0536,0.0373,0.0,0.0,,0.9109,1.3889
airport-p44-airport5MUC-p5,0,True,828,1589,2488,5536,6614,8237,12460,0,0,,,,305,,,227.0,227,227,0.1142,0.1848,0.0418,0.0382,0.0,0.0,,0.5433,0.9227
airport-p45-airport5MUC-p6,0,True,987,1901,2917,6484,7676,9515,14723,0,0,,,,0,,,249.0,249,249,0.1674,0.2458,0.051,0.0555,0.0,0.0,,0.4769,0.9973
airport-p46-airport5MUC-p6,0,True,1053,1971,3012,6679,8721,10442,17121,0,0,,,,54,,,290.0,290,290,0.1828,0.2948,0.0971,0.0527,0.0,0.0,,1.0039,1.6319
airport-p47-airport5MUC-p8,0,True,1360,2580,4001,8800,11729,13463,23003,0,0,,,,0,,,355.0,355,355,0.5689,0.4689,0.1375,0.0803,0.0,0.0,,1.1697,2.426
airport-p48-airport5MUC-p9,0,True,1619,2987,4624,10126,14600,16279,29148,0,0,,,,23,,,423.0,423,423,0.4876,0.6729,0.2644,0.1049,0.0,0.0,,1.4081,2.9389
airport-p49-airport5MUC-p10,0,True,1733,3255,5107,11140,15929,17501,32313,0,0,,,,60,,,451.0,451,451,0.4149,0.7636,0.2885,0.1258,0.0,0.0,,1.5822,3.1762
airport-p50-airport5MUC-p15,0,True,2685,4967,7878,16957,26794,27535,58638,0,0,,,,23,,,685.0,685,685,0.9897,1.8587,0.866,0.2868,0.0,0.0,,2.7796,6.7823
assembly-prob01,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob02,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob03,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob04,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob05,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob06,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob07,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob08,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob09,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob10,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob11,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob12,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob13,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob14,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob15,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob16,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob17,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob18,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob19,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob20,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob21,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob22,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob23,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob24,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob25,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob26,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob27,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob28,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob29,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
assembly-prob30,-3,False,0,0,0,0,0,0,0,0,0,,,,0,,,0.0,1e+20,1e+20,0,0,0,0,0,0,,0,0
barman-mco14-strips-p1-11-5-15,0,True,105,676,2054,2899,1813,3952,8116,0,0,,,,0,,,36.0,36,36,0.0329,0.0144,0.0023,0.0092,0.0,0.0,,0.1541,0.2131
barman-mco14-strips-p1-11-5-16,0,True,115,726,2210,3118,1956,4256,8781,0,0,,,,0,,,38.0,38,38,0.0425,0.0166,0.0026,0.0128,0.0,0.0,,0.1979,0.2726
barman-mco14-strips-p1-8-4-10,0,True,62,374,1112,1593,1057,2207,4286,0,0,,,,0,,,26.0,26,26,1.8742,0.0053,0.0009,0.0084,0.0,0.0,,0.0832,1.9721
barman-mco14-strips-p2-10-4-13,0,True,80,486,1456,2078,1365,2881,5581,0,0,,,,0,,,31.0,31,31,0.0405,0.0089,0.0013,0.0118,0.0,0.0,,0.0984,0.1611
barman-mco14-strips-p2-11-4-15,0,True,92,560,1684,2399,1567,3327,6459,0,0,,,,0,,,34.0,34,34,0.0283,0.0119,0.002,0.007,0.0,0.0,,0.1166,0.166
barman-mco14-strips-p2-11-5-15,0,True,108,682,2072,2926,1839,3994,8266,0,0,,,,0,,,37.0,37,37,0.0384,0.0144,0.0024,0.0083,0.0,0.0,,0.1616,0.2253
barman-mco14-strips-p2-11-5-16,0,True,114,724,2204,3109,1947,4242,8754,0,0,,,,0,,,37.0,37,37,0.0306,0.0166,0.0026,0.0084,0.0,0.0,,0.1651,0.2235
barman-mco14-strips-p2-11-5-17,0,True,119,764,2330,3283,2044,4476,9212,0,0,,,,0,,,38.0,38,38,0.0341,0.018,0.0028,0.0105,0.0,0.0,,0.2609,0.3266
barman-mco14-strips-p3-10-4-13,0,True,80,486,1456,2078,1363,2881,5582,0,0,,,,0,,,31.0,31,31,0.0452,0.0091,0.0015,0.0067,0.0,0.0,,0.0983,0.161
barman-mco14-strips-p3-11-4-15,0,True,92,560,1684,2399,1566,3327,6472,0,0,,,,0,,,34.0,34,34,0.0243,0.0119,0.002,0.0064,0.0,0.0,,0.1186,0.1635
barman-mco14-strips-p3-11-5-15,0,True,105,676,2054,2899,1813,3952,8156,0,0,,,,0,,,36.0,36,36,0.0344,0.0144,0.0022,0.0147,0.0,0.0,,0.1562,0.2221
barman-mco14-strips-p3-11-5-16,0,True,115,726,2210,3118,1955,4256,8776,0,0,,,,0,,,38.0,38,38,0.0337,0.0162,0.0029,0.0091,0.0,0.0,,0.1674,0.2297
barman-mco14-strips-p3-11-5-17,0,True,121,768,2342,3301,2063,4504,9346,0,0,,,,0,,,38.0,38,38,0.0338,0.0179,0.0029,0.009,0.0,0.0,,0.1821,0.246
barman-mco14-strips-p4-11-4-14,0,True,86,524,1572,2242,1467,3109,6034,0,0,,,,0,,,33.0,33,33,0.0326,0.0108,0.0016,0.01,0.0,0.0,,0.1119,0.1671
barman-mco14-strips-p4-11-4-15,0,True,91,558,1678,2390,1558,3313,6440,0,0,,,,0,,,34.0,34,34,0.0477,0.0119,0.0018,0.0092,0.0,0.0,,0.1194,0.1903
barman-mco14-strips-p4-11-5-15,0,True,107,680,2066,2917,1831,3980,8190,0,0,,,,0,,,36.0,36,36,0.0294,0.0144,0.0023,0.0118,0.0,0.0,,0.1502,0.2084
barman-mco14-strips-p5-10-4-13,0,True,80,486,1456,2078,1363,2881,5558,0,0,,,,0,,,31.0,31,31,0.0316,0.0092,0.0013,0.0089,0.0,0.0,,0.0994,0.1506
barman-mco14-strips-p5-11-4-15,0,True,91,558,1678,2390,1557,3313,6404,0,0,,,,0,,,34.0,34,34,0.0546,0.0119,0.0017,0.0102,0.0,0.0,,0.1186,0.1973
barman-mco14-strips-p5-11-5-15,0,True,106,678,2060,2908,1822,3966,8150,0,0,,,,0,,,36.0,36,36,0.0285,0.0145,0.0023,0.0076,0.0,0.0,,0.1554,0.2085
barman-mco14-strips-p5-11-5-16,0,True,114,724,2204,3109,1947,4242,8739,0,0,,,,0,,,37.0,37,37,0.031,0.016,0.0026,0.0079,0.0,0.0,,0.1752,0.2329
barman-opt11-strips-pfile01-001,0,False,23,118,330,492,381,694,1262,0,0,,,,0,,,41.0,41,41,0.0075,0.0008,0.0002,0.0028,0.0,0.0,,0.0602,0.0715
barman-opt11-strips-pfile01-002,0,False,23,118,330,492,370,694,1216,0,0,,,,0,,,41.0,41,41,0.0082,0.0008,0.0002,0.0034,0.0,0.0,,0.0598,0.0724
barman-opt11-strips-pfile01-003,0,False,23,118,330,492,370,694,1222,0,0,,,,0,,,41.0,41,41,0.007,0.0008,0.0002,0.0042,0.0,0.0,,0.0602,0.0725
barman-opt11-strips-pfile01-004,0,False,23,118,330,492,370,694,1222,0,0,,,,0,,,41.0,41,41,0.0085,0.0008,0.0002,0.0058,0.0,0.0,,0.0618,0.0772
barman-opt11-strips-pfile02-005,0,False,28,148,420,621,457,878,1544,0,0,,,,0,,,43.0,43,43,0.0216,0.0011,0.0003,0.005,0.0,0.0,,0.1001,0.1281
barman-opt11-strips-pfile02-006,0,False,28,148,420,621,457,878,1557,0,0,,,,0,,,43.0,43,43,0.0071,0.0011,0.0003,0.0027,0.0,0.0,,0.078,0.0892
barman-opt11-strips-pfile02-007,0,False,28,148,420,621,457,878,1550,0,0,,,,274,,,43.0,43,43,1.4161,0.0011,0.0002,0.0044,0.0,0.0,,0.1183,1.5402
barman-opt11-strips-pfile02-008,0,False,28,148,420,621,457,878,1550,0,0,,,,0,,,43.0,43,43,0.0083,0.0012,0.0003,0.0028,0.0,0.0,,0.0766,0.0892
barman-opt11-strips-pfile03-009,0,False,33,178,510,750,544,1062,1879,0,0,,,,0,,,45.0,45,45,0.0099,0.0016,0.0003,0.003,0.0,0.0,,0.1318,0.1466
barman-opt11-strips-pfile03-010,0,False,33,178,510,750,544,1062,1882,0,0,,,,0,,,45.0,45,45,0.0192,0.0016,0.0003,0.0054,0.0,0.0,,0.1112,0.1378
barman-opt11-strips-pfile03-011,0,False,33,178,510,750,544,1062,1882,0,0,,,,0,,,45.0,45,45,0.0301,0.0016,0.0003,0.0051,0.0,0.0,,0.1183,0.1555
barman-opt11-strips-pfile03-012,0,False,33,178,510,750,544,1062,1882,0,0,,,,0,,,45.0,45,45,0.01,0.0016,0.0004,0.0039,0.0,0.0,,0.1008,0.1167
